transaction_id,product_id,quantity,price,timestamp
T0722,P00012,5.0,19.39,
T0723,P00017,8.0,17.91,2024-11-04
T0724,P00013,2.0,12.61,
T0725,P00004,6.0,26.64,2024-10-06
T0726,P00010,2.0,27.66,
T0727,P00003,7.0,49.57,2024-10-19
T0728,P00009,1.0,27.66,2024-10-29
T0729,P00013,1.0,30.88,
T0730,P00018,6.0,17.88,
T0731,P00015,5.0,27.66,
T0732,P00004,3.0,37.94,
T0733,P00015,4.0,27.66,
T0734,P00002,7.0,41.6,
T0735,P00015,8.0,18.69,
T0736,P00008,2.0,40.94,2024-10-11
T0737,P00008,9.0,36.62,
T0738,P00017,9.0,23.58,
T0739,P00012,4.0,17.93,
T0740,P00019,3.0,27.66,
T0741,P00010,9.0,15.15,
T0742,P00009,3.0,27.66,
T0743,P00005,6.0,27.66,
T0744,P00006,4.0,9.52,2024-10-18
T0745,P00002,5.041242874706605,27.66,
T0746,P00013,6.0,10.17,2024-10-19
T0747,P00006,9.0,10.5,
T0748,P00005,5.041242874706605,49.64,
T0749,P00001,2.0,27.66,
T0750,P00006,5.0,31.49,
T0751,P00006,1.0,49.67,2024-10-17
T0752,P00016,3.0,27.66,
T0753,P00004,5.041242874706605,18.52,
T0754,P00011,9.0,27.66,2024-10-25
T0755,P00009,4.0,27.66,
T0756,P00003,5.041242874706605,20.69,
T0757,P00019,2.0,39.14,2024-10-14
T0758,P00008,7.0,14.2,
T0759,P00005,9.0,43.55,2024-10-19
T0760,P00004,7.0,32.54,
T0761,P00006,1.0,28.43,2024-10-28
T0762,P00002,8.0,36.64,
T0763,P00011,8.0,17.14,
T0764,P00004,8.0,27.66,2024-10-21
T0765,P00015,5.041242874706605,8.29,
T0766,P00006,2.0,27.66,2024-10-09
T0767,P00017,3.0,27.66,2024-11-01
T0768,P00006,4.0,34.28,
T0769,P00019,8.0,28.64,2024-10-11
T0770,P00002,7.0,11.94,
T0771,P00015,5.041242874706605,13.33,
T0772,P00011,2.0,43.25,
T0773,P00008,6.0,7.67,
T0774,P00019,8.0,47.58,2024-10-12
T0775,P00013,5.0,24.25,2024-10-15
T0776,P00012,7.0,7.97,
T0777,P00005,5.0,22.04,
T0778,P00006,5.041242874706605,27.66,
T0779,P00004,9.0,17.79,
T0780,P00019,4.0,48.55,
T0781,P00001,2.0,40.09,
T0782,P00017,7.0,42.36,2024-10-30
T0783,P00012,8.0,27.66,
T0784,P00015,5.041242874706605,28.76,
T0785,P00001,3.0,30.33,
T0786,P00014,3.0,27.66,
T0787,P00006,7.0,27.66,2024-10-28
T0788,P00005,1.0,33.92,
T0789,P00011,6.0,27.66,2024-10-08
T0790,P00004,1.0,18.33,
T0791,P00013,5.041242874706605,24.04,
T0792,P00011,5.0,27.66,2024-10-06
T0793,P00003,7.0,27.66,
T0794,P00001,4.0,11.61,
T0795,P00006,3.0,27.66,
T0796,P00018,5.041242874706605,43.97,2024-10-22
T0797,P00010,3.0,32.05,2024-10-13
T0798,P00005,9.0,10.82,
T0799,P00010,4.0,44.32,
T0800,P00012,2.0,5.72,
T0801,P00002,8.0,49.75,2024-10-20
T0802,P00013,6.0,11.04,
T0803,P00008,5.041242874706605,9.56,
T0804,P00002,8.0,27.66,
T0805,P00001,9.0,27.66,
T0806,P00005,6.0,45.53,
T0807,P00009,5.041242874706605,27.66,2024-10-19
T0808,P00017,2.0,6.03,
T0809,P00009,5.041242874706605,27.66,
T0810,P00011,3.0,15.24,
T0811,P00015,1.0,47.32,
T0812,P00006,8.0,35.93,
T0813,P00003,1.0,30.29,
T0814,P00017,3.0,13.37,2024-10-13
T0815,P00005,8.0,21.83,
T0816,P00012,8.0,48.11,2024-10-10
T0817,P00018,7.0,28.91,
T0818,P00014,4.0,48.52,
T0819,P00011,4.0,7.32,2024-10-22
T0820,P00009,7.0,42.85,
T0821,P00002,8.0,45.92,2024-10-11
T0822,P00012,6.0,26.33,
T0823,P00003,1.0,45.57,2024-10-22
T0824,P00003,2.0,38.23,2024-10-31
T0825,P00001,5.0,5.51,
T0826,P00008,6.0,43.34,
T0827,P00008,4.0,47.74,2024-10-16
T0828,P00011,5.041242874706605,14.68,
T0829,P00009,5.0,20.91,2024-11-01
T0830,P00005,6.0,22.2,
T0831,P00014,6.0,44.43,2024-11-03
T0832,P00003,7.0,15.9,2024-10-26
T0833,P00005,7.0,28.7,
T0834,P00005,5.041242874706605,27.66,2024-10-29
T0835,P00019,9.0,16.83,2024-10-12
T0836,P00014,8.0,15.85,
T0837,P00004,6.0,43.89,2024-10-13
T0838,P00013,1.0,25.57,
T0839,P00010,3.0,8.34,
T0840,P00018,8.0,7.58,
T0841,P00008,5.041242874706605,21.52,2024-10-26
T0842,P00008,4.0,15.16,2024-10-28
T0843,P00007,1.0,19.67,
T0844,P00008,4.0,22.37,
T0845,P00014,4.0,27.66,
T0846,P00019,5.041242874706605,42.59,
T0847,P00006,9.0,16.52,2024-10-31
T0848,P00001,4.0,10.92,
T0849,P00015,4.0,29.95,
T0850,P00001,3.0,39.84,2024-10-24
T0851,P00017,1.0,38.05,
T0852,P00001,3.0,49.35,2024-10-21
T0853,P00015,9.0,12.68,
T0854,P00002,7.0,20.33,
T0855,P00014,5.041242874706605,25.94,
T0856,P00008,5.0,39.82,2024-10-30
T0857,P00008,2.0,31.98,2024-10-23
T0858,P00019,7.0,34.2,
T0859,P00007,8.0,42.23,
T0860,P00019,8.0,20.76,
T0861,P00006,7.0,17.72,
T0862,P00006,8.0,31.1,
T0863,P00003,4.0,39.64,
T0864,P00007,4.0,17.4,2024-10-07
T0865,P00019,8.0,40.57,
T0866,P00008,8.0,27.66,
T0867,P00010,7.0,24.67,
T0868,P00015,5.041242874706605,47.83,2024-10-12
T0869,P00015,5.0,27.66,2024-10-11
T0870,P00001,4.0,44.83,
T0871,P00007,2.0,27.66,2024-10-19
T0872,P00004,9.0,42.2,
T0873,P00006,5.0,27.66,2024-10-31
T0874,P00001,5.0,26.38,
T0875,P00005,4.0,20.81,2024-10-25
T0876,P00001,5.0,27.66,2024-10-28
T0877,P00004,6.0,14.7,2024-10-25
T0878,P00002,1.0,8.67,
T0879,P00010,3.0,33.32,2024-10-14
T0880,P00005,7.0,43.32,
T0881,P00010,3.0,24.1,
T0882,P00001,8.0,49.87,
T0883,P00006,4.0,10.49,
T0884,P00013,2.0,33.3,
T0885,P00015,6.0,43.55,
T0886,P00004,3.0,32.35,2024-10-30
T0887,P00013,6.0,25.96,
T0888,P00015,3.0,39.97,2024-10-16
T0889,P00008,2.0,17.12,
T0890,P00005,8.0,5.88,2024-11-02
T0891,P00015,2.0,27.66,
T0892,P00004,7.0,14.85,
T0893,P00012,1.0,42.15,
T0894,P00013,8.0,27.66,
T0895,P00002,3.0,47.75,2024-11-02
T0896,P00019,4.0,41.9,2024-10-16
T0897,P00019,9.0,27.66,
T0898,P00004,2.0,24.62,
T0899,P00004,1.0,39.54,
T0900,P00011,8.0,39.8,
T0901,P00005,5.041242874706605,27.66,2024-10-06
T0902,P00011,5.041242874706605,33.46,
T0903,P00010,3.0,48.7,
T0904,P00008,2.0,6.48,
T0905,P00006,3.0,28.05,
T0906,P00006,3.0,33.6,
T0907,P00008,5.041242874706605,31.19,2024-10-10
T0908,P00015,8.0,27.66,2024-10-19
T0909,P00014,7.0,27.66,2024-10-07
T0910,P00011,5.0,27.66,
T0911,P00012,1.0,30.25,2024-11-01
T0912,P00013,8.0,7.73,2024-10-10
T0913,P00008,7.0,11.18,2024-10-14
T0914,P00018,5.0,48.94,
T0915,P00001,2.0,21.6,
T0916,P00015,3.0,19.47,2024-10-31
T0917,P00008,8.0,27.66,2024-10-28
T0918,P00011,2.0,46.59,2024-10-18
T0919,P00012,2.0,27.7,
T0920,P00012,4.0,31.84,2024-10-28
T0921,P00004,5.0,39.19,
T0922,P00016,3.0,27.66,2024-10-29
T0923,P00004,3.0,27.66,
T0924,P00005,8.0,34.6,
T0925,P00005,7.0,10.23,2024-10-14
T0926,P00008,4.0,15.61,
T0927,P00010,5.041242874706605,26.72,
T0928,P00017,4.0,13.51,
T0929,P00009,9.0,29.98,2024-11-02
T0930,P00019,2.0,22.69,
T0931,P00014,8.0,20.7,
T0932,P00008,5.041242874706605,27.66,
T0933,P00009,2.0,27.66,
T0934,P00011,6.0,13.23,
T0935,P00001,7.0,27.66,2024-10-06
T0936,P00014,4.0,27.66,
T0937,P00005,1.0,27.66,
T0938,P00014,6.0,47.78,
T0939,P00004,5.0,37.37,
T0940,P00001,5.041242874706605,8.33,
T0941,P00019,5.0,27.66,
T0942,P00008,4.0,13.71,
T0943,P00015,5.0,27.45,
T0944,P00015,5.041242874706605,25.92,2024-10-24
T0945,P00009,4.0,47.88,
T0946,P00009,1.0,27.66,2024-10-12
T0947,P00010,5.0,27.66,
T0948,P00009,4.0,47.36,
T0949,P00003,6.0,23.64,
T0950,P00011,6.0,32.83,
T0951,P00006,6.0,9.31,
T0952,P00002,3.0,10.16,
T0953,P00007,1.0,7.69,
T0954,P00018,6.0,32.69,
T0955,P00002,8.0,33.43,2024-10-30
T0956,P00017,6.0,41.58,
T0957,P00011,5.041242874706605,27.66,2024-10-21
T0958,P00012,2.0,24.4,2024-10-26
T0959,P00019,5.0,44.15,
T0960,P00007,5.0,43.16,
T0961,P00006,8.0,42.12,
T0962,P00001,5.0,30.63,
T0963,P00017,7.0,9.44,2024-10-23
T0964,P00011,5.0,16.06,2024-10-27
T0965,P00018,1.0,39.38,
T0966,P00017,7.0,19.57,2024-10-06
T0967,P00007,1.0,44.12,
T0968,P00017,4.0,29.3,
T0969,P00009,8.0,29.31,2024-10-13
T0970,P00017,3.0,17.29,2024-10-14
T0971,P00008,9.0,27.66,
T0972,P00017,6.0,27.66,
T0973,P00007,7.0,45.27,
T0974,P00001,6.0,33.77,2024-10-10
T0975,P00013,9.0,27.66,
T0976,P00019,5.041242874706605,32.41,
T0977,P00019,2.0,25.83,
T0978,P00017,8.0,25.08,
T0979,P00013,2.0,17.74,
T0980,P00016,1.0,20.48,2024-11-02
T0981,P00008,8.0,15.81,
T0982,P00019,9.0,27.66,
T0983,P00018,6.0,20.64,
T0984,P00001,8.0,8.43,
T0985,P00014,4.0,27.66,
T0986,P00019,8.0,27.66,
T0987,P00015,3.0,27.17,2024-10-22
T0988,P00018,1.0,27.66,
T0989,P00002,9.0,45.36,
T0990,P00017,4.0,41.84,2024-10-06
T0991,P00018,5.0,42.35,
T0992,P00006,1.0,19.16,2024-11-02
T0993,P00019,3.0,21.12,
T0994,P00004,3.0,27.66,
T0995,P00001,4.0,8.13,2024-10-09
T0996,P00008,2.0,28.68,
T0997,P00007,6.0,26.02,
T0998,P00003,5.0,47.16,2024-11-02
T0999,P00010,5.041242874706605,16.95,
T1000,P00010,7.0,49.17,
T1001,P00019,9.0,21.31,2024-10-11
T1002,P00014,5.0,24.96,
T1003,P00002,4.0,8.59,
T1004,P00001,3.0,27.66,
T1005,P00018,8.0,30.14,
T1006,P00007,8.0,18.17,
T1007,P00008,5.041242874706605,28.85,2024-10-22
T1008,P00001,9.0,34.65,2024-10-11
T1009,P00003,5.041242874706605,26.68,2024-10-25
T1010,P00008,2.0,9.8,2024-10-07
T1011,P00015,6.0,37.1,2024-10-17
T1012,P00005,8.0,12.19,
T1013,P00003,7.0,13.9,
T1014,P00019,1.0,41.79,
T1015,P00001,8.0,44.04,
T1016,P00015,2.0,37.33,
T1017,P00008,7.0,24.33,
T1018,P00002,6.0,27.66,2024-10-15
T1019,P00003,6.0,21.06,
T1020,P00014,5.0,27.66,
T1021,P00014,6.0,35.03,
T1022,P00011,7.0,27.66,
T1023,P00016,5.0,42.61,
T1024,P00004,9.0,46.48,
T1025,P00005,2.0,27.66,
T1026,P00014,8.0,8.81,2024-10-15
T1027,P00016,7.0,32.01,
T1028,P00018,4.0,27.66,
T1029,P00007,6.0,7.38,2024-10-16
T1030,P00010,5.041242874706605,41.2,2024-10-16
T1031,P00007,8.0,44.93,
T1032,P00001,7.0,32.69,
T1033,P00019,5.041242874706605,48.33,
T1034,P00016,9.0,7.71,
T1035,P00019,7.0,27.66,
T1036,P00004,5.041242874706605,45.09,
T1037,P00018,2.0,7.16,2024-10-22
T1038,P00002,6.0,39.34,
T1039,P00001,9.0,14.65,
T1040,P00015,5.0,23.26,2024-10-31
T1041,P00005,9.0,33.88,2024-10-11
T1042,P00011,8.0,49.16,
T1043,P00010,5.041242874706605,27.66,
T1044,P00002,8.0,38.08,2024-10-21
T1045,P00003,7.0,11.72,2024-10-17
T1046,P00012,2.0,38.8,
T1047,P00005,8.0,22.3,2024-10-16
T1048,P00005,3.0,19.4,
T1049,P00006,1.0,27.66,2024-10-30
T1050,P00009,3.0,27.57,
T1051,P00002,4.0,27.66,2024-10-06
T1052,P00012,1.0,42.32,
T1053,P00003,7.0,37.1,
T1054,P00012,1.0,10.51,2024-10-13
T1055,P00017,5.041242874706605,24.8,2024-10-24
T1056,P00010,2.0,20.34,
T1057,P00014,4.0,27.66,
T1058,P00017,5.0,27.66,
T1059,P00018,2.0,39.89,2024-10-22
T1060,P00019,8.0,18.87,
T1061,P00017,1.0,17.41,2024-10-07
T1062,P00014,6.0,7.28,
T1063,P00009,7.0,29.43,
T1064,P00008,9.0,5.09,
T1065,P00002,9.0,36.81,
T1066,P00013,5.0,20.93,
T1067,P00007,8.0,32.52,2024-10-26
T1068,P00009,9.0,30.89,
T1069,P00011,9.0,48.33,2024-10-27
T1070,P00014,1.0,25.18,
T1071,P00004,8.0,27.66,
T1072,P00013,6.0,19.82,2024-11-03
T1073,P00002,8.0,16.37,2024-10-11
T1074,P00005,6.0,27.66,2024-10-11
T1075,P00011,5.0,29.28,2024-10-26
T1076,P00006,2.0,27.35,2024-10-14
T1077,P00018,5.0,12.11,
T1078,P00010,6.0,27.66,
T1079,P00004,6.0,27.66,2024-11-03
T1080,P00009,2.0,6.43,
T1081,P00006,6.0,39.24,2024-10-25
T1082,P00002,1.0,7.66,
T1083,P00017,2.0,27.66,
T1084,P00005,5.0,27.66,
T1085,P00006,4.0,27.66,
T1086,P00012,5.041242874706605,26.66,
T1087,P00010,3.0,41.52,2024-10-21
T1088,P00006,5.0,27.66,
T1089,P00008,6.0,41.48,
T1090,P00002,7.0,42.21,
T1091,P00012,4.0,26.72,
T1092,P00013,7.0,21.5,
T1093,P00007,7.0,42.55,
T1094,P00010,7.0,10.55,
T1095,P00013,2.0,27.66,
T1096,P00017,2.0,34.71,
T1097,P00014,3.0,5.92,
T1098,P00002,6.0,11.81,2024-10-16
T1099,P00011,9.0,28.49,
T1100,P00001,9.0,19.73,
T1101,P00019,6.0,36.51,
T1102,P00004,2.0,27.66,
T1103,P00019,6.0,44.64,2024-10-28
T1104,P00011,5.041242874706605,18.26,
T1105,P00008,8.0,35.28,
T1106,P00011,6.0,14.82,
T1107,P00004,1.0,9.31,2024-10-27
T1108,P00017,8.0,30.78,
T1109,P00007,1.0,19.21,
T1110,P00008,5.0,14.14,2024-10-22
T1111,P00003,1.0,27.66,2024-10-22
T1112,P00002,3.0,27.66,
T1113,P00015,7.0,11.26,
T1114,P00005,4.0,16.02,
T1115,P00001,3.0,6.27,
T1116,P00004,9.0,32.3,2024-10-11
T1117,P00015,6.0,24.16,2024-10-13
T1118,P00019,4.0,8.24,
T1119,P00003,4.0,27.66,2024-10-06
T1120,P00011,5.041242874706605,33.89,
T1121,P00017,5.041242874706605,20.1,
T1122,P00013,2.0,28.56,
T1123,P00011,6.0,47.24,
T1124,P00002,7.0,27.66,2024-10-25
T1125,P00009,3.0,27.66,2024-10-29
T1126,P00002,5.0,46.37,2024-10-12
T1127,P00009,4.0,27.66,
T1128,P00009,5.041242874706605,7.68,
T1129,P00008,2.0,28.73,
T1130,P00017,4.0,22.7,2024-10-06
T1131,P00001,8.0,30.77,
T1132,P00011,5.041242874706605,39.83,2024-11-02
T1133,P00008,1.0,34.79,2024-10-25
T1134,P00010,6.0,29.69,2024-10-25
T1135,P00007,2.0,37.84,2024-11-03
T1136,P00003,5.0,34.88,2024-10-21
T1137,P00003,2.0,16.85,2024-10-21
T1138,P00018,9.0,41.69,2024-10-31
T1139,P00005,9.0,33.13,
T1140,P00012,1.0,9.92,
T1141,P00012,1.0,6.77,
T1142,P00019,6.0,27.66,
T1143,P00006,9.0,39.59,
T1144,P00002,5.041242874706605,8.79,2024-10-15
T1145,P00012,5.0,39.92,2024-10-23
T1146,P00019,7.0,47.21,
T1147,P00005,9.0,15.18,
T1148,P00012,5.0,35.28,
T1149,P00017,4.0,25.76,
T1150,P00017,8.0,36.85,
T1151,P00010,1.0,13.12,
T1152,P00017,2.0,6.86,
T1153,P00015,9.0,12.73,
T1154,P00012,8.0,27.66,2024-10-28
T1155,P00016,6.0,27.59,2024-10-18
T1156,P00019,9.0,45.14,2024-10-23
T1157,P00008,1.0,25.03,
T1158,P00017,8.0,6.2,
T1159,P00005,3.0,47.01,
T1160,P00016,5.041242874706605,5.54,2024-10-16
T1161,P00006,6.0,37.19,
T1162,P00008,7.0,16.77,
T1163,P00018,1.0,37.43,2024-10-26
T1164,P00012,6.0,15.23,
T1165,P00015,8.0,13.38,
T1166,P00009,2.0,27.66,
T1167,P00013,6.0,27.66,
T1168,P00015,5.041242874706605,34.42,
T1169,P00010,7.0,27.66,
T1170,P00016,5.041242874706605,43.5,
T1171,P00007,7.0,37.67,2024-10-26
T1172,P00017,9.0,9.97,
T1173,P00007,4.0,30.9,
T1174,P00014,1.0,23.18,2024-10-28
T1175,P00015,5.0,44.99,
T1176,P00007,2.0,26.18,
T1177,P00009,8.0,32.33,
T1178,P00019,7.0,15.72,2024-10-27
T1179,P00016,6.0,5.62,
T1180,P00008,5.041242874706605,19.23,
T1181,P00018,9.0,30.9,2024-10-20
T1182,P00018,2.0,38.37,
T1183,P00007,1.0,27.66,
T1184,P00003,4.0,27.66,
T1185,P00018,8.0,29.6,2024-10-21
T1186,P00010,8.0,27.66,
T1187,P00007,1.0,32.21,2024-10-13
T1188,P00017,9.0,39.3,
T1189,P00014,2.0,35.63,
T1190,P00003,2.0,27.66,2024-10-16
T1191,P00012,3.0,42.52,
T1192,P00013,8.0,45.76,2024-10-23
T1193,P00002,3.0,14.43,2024-10-10
T1194,P00003,4.0,45.23,2024-10-16
T1195,P00005,8.0,32.46,
T1196,P00011,8.0,7.68,
T1197,P00008,7.0,19.41,
T1198,P00012,5.0,36.98,
T1199,P00007,6.0,27.66,2024-11-03
T1200,P00015,4.0,25.69,
T1201,P00017,1.0,27.66,
T1202,P00004,5.0,6.45,
T1203,P00013,3.0,5.07,2024-11-02
T1204,P00018,1.0,16.6,
T1205,P00001,5.0,34.59,
T1206,P00016,8.0,40.19,
T1207,P00013,1.0,18.8,2024-10-27
T1208,P00010,7.0,22.77,2024-11-02
T1209,P00012,5.0,26.86,
T1210,P00002,2.0,27.66,2024-10-30
T1211,P00003,9.0,44.36,2024-10-25
T1212,P00010,5.0,27.66,
T1213,P00002,3.0,15.48,
T1214,P00013,6.0,13.78,
T1215,P00013,4.0,25.21,
T1216,P00018,2.0,37.77,
T1217,P00003,3.0,15.8,2024-11-04
T1218,P00007,9.0,48.59,
T1219,P00014,9.0,16.84,
T1220,P00017,5.0,27.66,
T1221,P00012,9.0,27.66,2024-10-15
T1222,P00016,5.0,44.67,
T1223,P00012,1.0,40.5,
T1224,P00015,1.0,46.96,
T1225,P00010,6.0,27.66,
T1226,P00007,5.0,8.4,2024-10-29
T1227,P00005,5.0,27.66,
T1228,P00001,7.0,8.98,
T1229,P00017,3.0,19.99,
T1230,P00003,6.0,27.66,
T1231,P00013,4.0,7.02,
T1232,P00014,9.0,27.66,2024-10-28
T1233,P00018,6.0,7.83,2024-10-12
T1234,P00004,7.0,27.66,
T1235,P00018,3.0,23.12,
T1236,P00005,5.0,24.24,
T1237,P00016,4.0,40.67,
T1238,P00001,4.0,15.4,2024-10-11
T1239,P00014,4.0,13.87,
T1240,P00015,9.0,7.85,
T1241,P00009,6.0,27.66,
T1242,P00015,5.041242874706605,27.66,
T1243,P00017,9.0,18.6,
T1244,P00004,3.0,27.66,
T1245,P00012,5.0,27.66,
T1246,P00005,5.0,27.66,2024-10-12
T1247,P00005,9.0,22.2,
T1248,P00011,6.0,23.05,2024-10-07
T1249,P00006,4.0,29.6,2024-11-03
T1250,P00007,8.0,48.79,
T1251,P00014,1.0,46.22,
T1252,P00011,6.0,29.64,
T1253,P00013,7.0,48.52,2024-10-17
T1254,P00002,5.041242874706605,23.97,
T1255,P00007,2.0,27.66,
T1256,P00004,5.0,13.42,
T1257,P00008,5.0,32.74,
T1258,P00019,5.0,27.66,
T1259,P00013,4.0,27.66,
T1260,P00014,5.041242874706605,27.66,
T1261,P00010,1.0,14.97,
T1262,P00011,8.0,37.65,
T1263,P00002,9.0,18.99,2024-10-30
T1264,P00009,2.0,17.36,
T1265,P00017,8.0,49.36,2024-10-24
T1266,P00003,2.0,32.52,
T1267,P00006,5.041242874706605,18.13,
T1268,P00005,5.041242874706605,27.66,
T1269,P00005,5.0,36.39,
T1270,P00015,3.0,45.82,
T1271,P00017,4.0,27.66,
T1272,P00009,2.0,13.02,
T1273,P00003,4.0,46.68,2024-10-17
T1274,P00017,4.0,9.82,
T1275,P00010,3.0,26.71,
T1276,P00003,4.0,5.82,2024-11-02
T1277,P00018,2.0,32.86,2024-10-27
T1278,P00018,6.0,34.1,
T1279,P00017,1.0,42.44,
T1280,P00003,2.0,21.88,
T1281,P00003,9.0,17.92,2024-10-07
T1282,P00006,9.0,21.78,
T1283,P00013,4.0,26.94,
T1284,P00015,6.0,37.68,
T1285,P00009,9.0,5.93,
T1286,P00004,5.041242874706605,27.66,
T1287,P00014,7.0,32.32,
T1288,P00005,8.0,27.66,
T1289,P00002,2.0,33.35,2024-10-31
T1290,P00011,2.0,27.66,
T1291,P00009,2.0,27.66,
T1292,P00003,2.0,27.66,
T1293,P00009,2.0,16.77,2024-10-19
T1294,P00003,4.0,28.4,
T1295,P00002,5.041242874706605,35.28,2024-11-01
T1296,P00012,1.0,22.32,
T1297,P00010,3.0,16.61,2024-11-04
T1298,P00009,4.0,23.16,2024-10-23
T1299,P00015,8.0,35.8,
T1300,P00008,7.0,19.45,
T1301,P00005,6.0,36.07,
T1302,P00011,4.0,47.28,
T1303,P00002,5.0,18.52,
T1304,P00015,7.0,32.9,
T1305,P00006,5.041242874706605,5.3,2024-10-12
T1306,P00008,2.0,34.67,
T1307,P00005,9.0,10.03,2024-10-10
T1308,P00016,9.0,12.57,
T1309,P00018,1.0,27.66,
T1310,P00006,2.0,12.68,
T1311,P00005,2.0,11.16,
T1312,P00016,5.0,27.66,
T1313,P00013,2.0,27.82,
T1314,P00005,7.0,9.45,
T1315,P00013,6.0,27.66,
T1316,P00017,6.0,27.66,2024-11-01
T1317,P00018,1.0,44.28,2024-10-24
T1318,P00008,8.0,39.02,
T1319,P00013,4.0,36.72,
T1320,P00019,4.0,43.19,2024-10-25
T1321,P00003,9.0,27.66,
T1322,P00008,5.041242874706605,38.67,2024-10-08
T1323,P00002,9.0,8.43,2024-10-25
T1324,P00008,6.0,27.66,
T1325,P00013,8.0,32.69,
T1326,P00013,4.0,23.46,2024-11-01
T1327,P00001,7.0,27.66,
T1328,P00006,3.0,45.51,
T1329,P00019,3.0,47.53,
T1330,P00016,5.041242874706605,38.54,2024-10-24
T1331,P00008,1.0,11.89,
T1332,P00001,7.0,12.08,2024-10-12
T1333,P00016,5.041242874706605,21.57,
T1334,P00009,4.0,27.66,
T1335,P00013,5.041242874706605,29.48,
T1336,P00011,7.0,18.85,
T1337,P00013,7.0,27.66,
T1338,P00010,7.0,7.41,2024-10-17
T1339,P00004,5.041242874706605,13.58,
T1340,P00006,3.0,19.95,
T1341,P00007,2.0,36.59,
T1342,P00005,9.0,27.66,
T1343,P00011,7.0,18.33,
T1344,P00013,1.0,15.29,
T1345,P00019,6.0,18.51,
T1346,P00010,6.0,48.35,2024-10-13
T1347,P00010,4.0,10.11,
T1348,P00011,6.0,43.32,
T1349,P00007,4.0,27.66,
T1350,P00018,5.041242874706605,6.91,2024-10-14
T1351,P00004,7.0,42.16,2024-11-02
T1352,P00002,5.0,27.66,
T1353,P00014,8.0,49.5,2024-10-11
T1354,P00013,1.0,47.81,
T1355,P00012,4.0,35.1,2024-11-04
T1356,P00007,8.0,41.15,
T1357,P00002,8.0,12.6,
T1358,P00013,7.0,5.54,2024-10-16
T1359,P00014,6.0,42.63,2024-10-25
T1360,P00017,5.0,32.7,
T1361,P00009,2.0,42.88,
T1362,P00017,5.0,21.77,
T1363,P00008,2.0,25.12,
T1364,P00002,5.041242874706605,8.89,
T1365,P00013,5.041242874706605,28.65,
T1366,P00003,2.0,14.98,
T1367,P00016,4.0,47.11,2024-10-09
T1368,P00006,3.0,27.2,
T1369,P00019,3.0,27.32,2024-10-16
T1370,P00007,8.0,18.32,2024-10-17
T1371,P00010,7.0,11.1,2024-10-10
T1372,P00009,5.041242874706605,35.4,
T1373,P00002,2.0,27.48,
T1374,P00015,7.0,27.66,
T1375,P00005,7.0,38.44,
T1376,P00004,3.0,45.28,2024-10-11
T1377,P00004,8.0,37.11,
T1378,P00018,8.0,15.25,
T1379,P00004,5.041242874706605,27.66,
T1380,P00017,4.0,45.91,
T1381,P00012,7.0,32.08,2024-10-31
T1382,P00017,6.0,42.0,
T1383,P00010,3.0,35.89,2024-10-24
T1384,P00001,2.0,27.66,
T1385,P00018,1.0,37.51,2024-11-02
T1386,P00018,5.0,11.4,
T1387,P00014,5.041242874706605,49.94,
T1388,P00015,5.0,33.07,2024-11-02
T1389,P00012,5.0,10.83,
T1390,P00004,3.0,11.57,
T1391,P00003,3.0,15.06,2024-11-01
T1392,P00012,5.0,7.09,
T1393,P00007,5.041242874706605,27.66,
T1394,P00011,6.0,21.08,
T1395,P00001,2.0,23.06,2024-10-08
T1396,P00006,5.041242874706605,5.96,2024-10-29
T1397,P00015,6.0,25.88,2024-10-07
T1398,P00015,4.0,23.49,
T1399,P00019,8.0,27.66,2024-10-23
T1400,P00011,7.0,31.08,
T1401,P00002,7.0,20.55,
T1402,P00014,5.0,47.86,2024-10-12
T1403,P00002,1.0,30.29,
T1404,P00004,3.0,28.58,
T1405,P00017,7.0,32.66,
T1406,P00003,4.0,27.66,
T1407,P00013,2.0,27.66,
T1408,P00009,5.041242874706605,11.82,
T1409,P00007,2.0,22.37,
T1410,P00015,1.0,7.38,
T1411,P00011,7.0,17.0,
T1412,P00002,3.0,41.08,
T1413,P00015,8.0,27.66,
T1414,P00014,1.0,18.48,
T1415,P00011,1.0,27.66,
T1416,P00003,7.0,24.84,2024-10-08
T1417,P00017,4.0,28.85,
T1418,P00012,6.0,32.88,
T1419,P00015,9.0,47.67,
T1420,P00016,3.0,27.66,2024-10-27
T1421,P00005,4.0,45.28,
T1422,P00006,6.0,27.66,2024-10-31
T1423,P00019,5.041242874706605,8.89,
T1424,P00005,6.0,36.93,
T1425,P00003,4.0,27.66,
T1426,P00001,1.0,46.08,
T1427,P00006,4.0,23.3,
T1428,P00015,5.0,21.12,2024-10-06
T1429,P00002,2.0,15.09,
T1430,P00003,5.0,14.27,2024-10-06
T1431,P00017,5.041242874706605,32.17,2024-10-19
T1432,P00012,5.041242874706605,34.11,
T1433,P00018,8.0,12.49,
T1434,P00015,6.0,27.66,
T1435,P00012,4.0,27.66,2024-10-21
T1436,P00016,7.0,49.55,
T1437,P00008,7.0,27.66,
T1438,P00014,1.0,27.66,2024-11-01
T1439,P00017,5.0,5.6,
T1440,P00008,3.0,36.53,2024-10-07
T1441,P00015,2.0,44.6,
T1442,P00014,5.041242874706605,37.65,
T1443,P00018,8.0,5.77,
T1444,P00007,5.041242874706605,20.45,2024-11-04
